trial,order_position,sample_index,sample_id,frame_count,video_total_frames,selected_frame_positions,unique_selected_frame_positions,decode_ms,processor_ms,host_to_device_ms,qwen_backbone_ms,pool_and_linear_ms,total_raw_video_to_scalar_ms,sequence_length
1,1,17,VideoCrafter/A family goes to the movies on the weekend.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,344.31538404896855,63.723562983796,9.920828975737095,141.56013983301818,0.23270701058208942,559.7614340949804,2690
1,1,18,"Hotshot-XL/Students enjoy their time on campus, full of youthful energy.mp4",25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,259.1500279959291,43.584434781223536,9.95434308424592,141.6589799337089,0.23192609660327435,454.58825211972,2690
1,1,19,VideoCrafter/A bowl of rich French onion soup emanates an enticing aroma.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,354.97025796212256,58.58143698424101,9.955748915672302,141.67993911541998,0.24169683456420898,565.437241923064,2690
1,1,20,Hotshot-XL/A butterfly gracefully dances among the flowers.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,225.74463300406933,53.09199797920883,10.061003966256976,143.37119879201055,0.23067183792591095,432.5083747971803,2690
1,1,21,Hotshot-XL/A sausage is grilled slightly crispy on the barbecue.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,252.6450559962541,65.20406412892044,11.100163916125894,141.82170410640538,0.2290110569447279,471.01014107465744,2690
1,1,22,"VideoCrafter/In front of a farmhouse, there is a swing.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,510.43312600813806,72.6542049087584,10.200192919000983,141.73509110696614,0.23545813746750355,735.2668051607907,2690
1,1,23,Tune-A-Video/There's a drum and guitar in the music classroom.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,120.86084391921759,46.998729929327965,10.130723007023335,141.81366399861872,0.32036309130489826,320.133020170033,2690
1,1,24,Hotshot-XL/An adorable little cat is napping on the windowsill.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,191.4543379098177,52.6437908411026,10.110694915056229,141.70903898775578,0.23299409076571465,396.1592339910567,2690
1,1,25,Text2Video-Zero/An orchid blooms with deep purple flowers.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,437.6962650567293,52.61618900112808,9.975284105166793,141.70859614387155,0.223908806219697,642.2291630879045,2690
1,1,26,Hotshot-XL/An explorer searches for adventure in the forest.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,349.56424916163087,66.4598869625479,10.295781074091792,141.7847271077335,0.2368150744587183,568.3512401301414,2690
1,1,27,Hotshot-XL/The leaves of a purple-leaf plum tree turn deep purple.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,292.2319460194558,68.70376504957676,10.064629837870598,141.74837293103337,0.23635406978428364,512.9945920780301,2690
1,1,28,VideoCrafter/An adorable little cat is napping on the windowsill.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,355.76095804572105,53.39475907385349,10.317106964066625,141.77275891415775,0.23149210028350353,561.4861431531608,2690
1,1,29,Gen-2/A designer creates fashionable clothing designs.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,963.8298770878464,40.50010582432151,9.626870974898338,141.98596915230155,0.22679311223328114,1156.1803719960153,2690
1,1,30,"Text2Video-Zero/A baseball player swung the bat, preparing for a home run.mp4",25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,260.6228720396757,57.096404023468494,10.209917090833187,141.8228279799223,0.24231499992311,470.0050479732454,2690
1,1,31,Hotshot-XL/A slice of French chocolate mousse cake brings sweet delight.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,196.96434284560382,57.665564119815826,10.000247973948717,141.8239320628345,0.24997512809932232,406.7136549856514,2690
1,1,32,"video_fusion/Plateaus surrounding lakes, embraced by peaceful and harmonious mountains.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,38.57452399097383,57.770026847720146,10.080546140670776,141.9130088761449,0.23076799698174,248.57788416557014,2690
1,1,33,Hotshot-XL/There's a drum and guitar in the music classroom.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,190.5779039952904,50.71887606754899,9.870141046121716,141.84167911298573,0.22988300770521164,393.24883511289954,2690
1,1,34,Hotshot-XL/A lotus leaf floats on a serene pond.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,161.6857631597668,47.079462092369795,10.257027111947536,141.99543581344187,0.259950989857316,361.2864129245281,2690
1,1,35,VideoCrafter/The rural stream serves as the water source for villagers.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,457.2498209308833,51.36684398166835,10.284015908837318,141.87418902292848,0.23903697729110718,661.0231399536133,2690
1,1,36,VideoCrafter/A photographer captures the neon lights of the city.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,771.5665639843792,62.935383059084415,10.066048940643668,141.7871641460806,0.2283761277794838,986.5919481962919,2690
1,1,37,"VideoCrafter/Students line up in the cafeteria, waiting for lunch.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,498.0668278876692,76.3868058566004,10.018693981692195,141.73053787089884,0.3104789648205042,726.5236210078001,2690
1,1,38,Gen-2/A kangaroo jumps across the Australian desert.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,910.4595319367945,63.72483796440065,10.15386893413961,142.0504618436098,0.2509579062461853,1126.649261917919,2690
1,1,39,Hotshot-XL/Students and teachers discuss topics in the classroom.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,206.88450406305492,59.44174714386463,10.067209135740995,141.88055112026632,0.24594995193183422,418.52840408682823,2690
1,1,40,video_fusion/Military aircraft are neatly lined up on the military base.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,39.22825283370912,42.41945198737085,10.163915809243917,141.95221289992332,0.24244212545454502,234.0149050578475,2690
1,1,41,video_fusion/The commander is strategizing in front of a map.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,34.587892005220056,49.16279995813966,10.285309050232172,141.85353298671544,0.24196295998990536,236.14083998836577,2690
1,1,42,Hotshot-XL/A cactus thrives in the harsh desert.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,316.2044349592179,71.59307785332203,10.246789082884789,141.859961906448,0.22408110089600086,540.1374681387097,2690
1,1,43,"Tune-A-Video/Wandering through a forest path, surrounded by emerald greenery.mp4",25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,405.8070760220289,59.78783802129328,10.461814003065228,141.90658810548484,0.24325703270733356,618.2164829224348,2690
1,1,44,Tune-A-Video/Sunlight is streaming through the leaves onto the grass.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,447.6157540921122,59.115874115377665,10.549240047112107,141.83500315994024,0.24213013239204884,659.3667939305305,2690
1,1,45,video_fusion/A family goes to the movies on the weekend.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,32.23396302200854,43.2331261690706,10.560580063611269,144.5112358778715,0.24298904463648796,230.7904299814254,2690
1,1,46,video_fusion/An explorer searches for adventure in the forest.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,43.227200862020254,55.881802923977375,10.438958182930946,141.95997291244566,0.24357694201171398,251.7600068822503,2690
1,1,47,video_fusion/An adorable little cat is napping on the windowsill.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,31.417788937687874,53.72380302287638,10.833055013790727,142.27151591330767,0.3198229242116213,238.57594514265656,2690
1,1,48,Text2Video-Zero/Soldiers are setting up tents in the camp.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,828.7174950819463,68.65286291576922,10.901618981733918,143.95479019731283,0.3406859468668699,1052.58575710468,2690
1,1,49,Hotshot-XL/The lion roars majestically on the grassland.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,295.9193440619856,71.21285609900951,10.321334935724735,141.8511508964002,0.23049511946737766,519.5448999293149,2690
1,1,50,VideoCrafter/A tennis player elegantly slid on the grass court.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,415.5713359359652,74.50634497217834,10.274409083649516,141.83418499305844,0.23111607879400253,642.4264670349658,2690
1,1,51,Tune-A-Video/A designer creates fashionable clothing designs.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,152.33030309900641,42.92072099633515,10.41639200411737,142.01466622762382,0.23607397451996803,347.926207119599,2690
1,1,52,VideoCrafter/A diver is exploring the underwater world under the coral reef.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,374.01550682261586,59.88837708719075,10.463811922818422,141.8815169017762,0.22563710808753967,586.4841898437589,2690
1,1,53,Text2Video-Zero/A photographer captures the neon lights of the city.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,1485.004937974736,71.68645015917718,10.412882082164288,143.1602470111102,0.23720716126263142,1710.5111631099135,2690
1,1,54,Tune-A-Video/The commander is strategizing in front of a map.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,456.15039695985615,65.69286994636059,10.453403927385807,142.33105699531734,0.24290592409670353,674.8797569889575,2690
1,1,55,video_fusion/Soldiers are setting up tents in the camp.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,41.964316042140126,51.2957030441612,10.460753925144672,142.17003085650504,0.24428521282970905,246.14294501952827,2690
1,1,56,Text2Video-Zero/A roasted cod fish is garnished with fresh herbs.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,401.41902794130147,73.40807793661952,10.330709861591458,141.95795403793454,0.23862719535827637,627.3681928869337,2690
1,1,57,video_fusion/A cactus thrives in the harsh desert.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,33.27467292547226,50.23336689919233,10.184751823544502,142.11204112507403,0.25137397460639477,236.06490297243,2690
1,1,58,Hotshot-XL/A thin pancake is spread with butter and maple syrup.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,237.00610315427184,72.89356482215226,10.629922850057483,142.16767298057675,0.25006686337292194,462.9563558846712,2690
1,1,59,Tune-A-Video/The lion roars majestically on the grassland.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,368.3808189816773,74.93818714283407,10.343866888433695,141.92114700563252,0.2363300882279873,595.829184865579,2690
1,1,60,"video_fusion/A writer sits at a desk, crafting a new novel.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,35.682807909324765,53.41045185923576,10.288171004503965,141.90244302153587,0.22530509158968925,241.51842412538826,2690
1,1,61,Text2Video-Zero/A sausage is grilled slightly crispy on the barbecue.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,246.08833296224475,55.34966895356774,10.387324029579759,141.94431295618415,0.22679008543491364,454.0044809691608,2690
1,1,62,"Text2Video-Zero/In front of a farmhouse, there is a swing.mp4",25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,1604.8560470808297,78.04570510052145,10.324452072381973,142.20460201613605,0.25128317065536976,1835.6966469436884,2690
1,1,63,video_fusion/Parents pick up students at the bus stop.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,36.171935964375734,51.023137057200074,10.409261099994183,142.3544310964644,0.2578888088464737,240.22635305300355,2690
1,1,64,Tune-A-Video/Parents pick up students at the bus stop.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,269.7120849043131,73.12193186953664,10.422009974718094,141.82065101340413,0.22489787079393864,495.310097001493,2690
1,1,65,"Gen-2/In a rugby match, players vied for possession of the rugby ball.mp4",25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,2021.8896730802953,70.7786469720304,10.515911970287561,141.86075096949935,0.23425184190273285,2245.2887140680104,2690
1,1,66,Tune-A-Video/A family goes to the movies on the weekend.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,173.58732502907515,53.76077094115317,10.608932003378868,142.01087108813226,0.31346105970442295,380.28995995409787,2690
1,1,67,VideoCrafter/The roof of a farmhouse is covered in moss.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,643.1599447969347,63.12192603945732,10.673870099708438,142.06334901973605,0.25645201094448566,859.2854631133378,2690
1,1,68,"Hotshot-XL/Students line up in the cafeteria, waiting for lunch.mp4",25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,247.3823339678347,65.01259095966816,10.75353310443461,142.07996590994298,0.2479259856045246,465.4863839969039,2690
1,1,69,Hotshot-XL/Teenage skateboarders perform tricks by the pond.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,260.3912139311433,56.07216106727719,10.641860077157617,142.09680585190654,0.2419238444417715,469.4524039514363,2690
1,1,70,Hotshot-XL/Various fruit trees grow in the countryside.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,393.83842796087265,69.0820449963212,10.714180069044232,141.92967303097248,0.2285209484398365,615.8009548671544,2690
1,1,71,Text2Video-Zero/Students program in the computer lab.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,238.5319189634174,53.70015394873917,10.317299980670214,141.89273701049387,0.23507187142968178,444.68535110354424,2690
1,1,72,Text2Video-Zero/A water skier created splashes on the lake.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,1630.6474329903722,46.5767621062696,10.673006996512413,142.32207206077874,0.2449739258736372,1830.4741368629038,2690
1,1,73,"VideoCrafter/A waterfall cascades gracefully, resembling a silver thread.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,622.1620170399547,65.36588701419532,10.700247948989272,142.26274192333221,0.2583460882306099,840.7582219224423,2690
1,1,74,Text2Video-Zero/A bowl of hot soup is especially delicious on a cold winter day.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,233.2649789750576,56.938921799883246,10.494288988411427,141.93355105817318,0.23476709611713886,442.874648142606,2690
1,1,75,"Tune-A-Video/A waterfall cascades gracefully, resembling a silver thread.mp4",25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,155.59380198828876,57.71407694555819,10.310192126780748,142.01536402106285,0.31548994593322277,365.9564219415188,2690
1,1,76,"Gen-2/Blue skies and fluffy clouds, ever-changing shapes like poetry.mp4",25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,1133.0027810763568,68.97354708053172,10.50401502288878,141.99967007152736,0.2458440139889717,1354.735730914399,2690
1,1,77,Gen-2/Crocodiles swim leisurely in the lake.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,1407.6281269080937,67.81060085631907,10.34993096254766,142.1899979468435,0.2330068964511156,1628.221295075491,2690
1,1,78,"VideoCrafter/A couple walks hand in hand on the beach, listening to the sound of the waves.mp4",25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,359.32236700318754,69.38092899508774,10.488833067938685,141.9557980261743,0.25002891197800636,581.4070641063154,2690
1,1,79,video_fusion/Cherry trees in the orchard are filled with red fruit.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,33.736685989424586,56.78257090039551,10.56038006208837,141.98569301515818,0.22744410671293736,243.3018118608743,2690
1,1,80,"Tune-A-Video/Students line up in the cafeteria, waiting for lunch.mp4",25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,287.5393219292164,65.977439051494,10.689823888242245,142.4277948681265,0.26327301748096943,506.9117860402912,2690
1,1,81,"Text2Video-Zero/Willow trees by the river, swaying gently in the calming breeze.mp4",25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,670.5626810435206,67.64887203462422,10.589666897431016,141.95699710398912,0.22908300161361694,890.9961099270731,2690
1,1,82,Text2Video-Zero/The leaves of a purple-leaf plum tree turn deep purple.mp4,25,36,"[4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30,32,32]",25,1262.3297420796007,57.87175800651312,10.616884101182222,141.9827330391854,0.2281051129102707,1473.0380189139396,2690
1,1,83,video_fusion/The crickets chirped merrily in the summer night.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,43.22428582236171,44.55480678007007,10.338904103264213,144.4701950531453,0.23207883350551128,242.82915610820055,2690
1,1,84,Gen-2/Students program in the computer lab.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,1139.3640809692442,70.5158959608525,10.86831884458661,142.47847814112902,0.2620830200612545,1363.4981699287891,2690
1,1,85,video_fusion/An ancient church is a landmark in the village.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,40.892726043239236,51.99783598072827,10.638539912179112,142.009501112625,0.23245089687407017,245.78059487976134,2690
1,1,86,Gen-2/A milkshake is garnished with fresh strawberries and cream.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,1065.9845860209316,65.7419259659946,10.629008058458567,142.00618606992066,0.2364849206060171,1284.6074290573597,2690
1,1,87,Gen-2/A tennis player elegantly slid on the grass court.mp4,25,96,"[10,13,16,19,22,25,29,32,35,38,41,44,48,51,54,57,60,63,66,70,73,76,79,82,86,86]",25,1191.7405808344483,67.09693907760084,10.704271029680967,142.05863908864558,0.24591898545622826,1411.8548629339784,2690
1,1,88,Tune-A-Video/The rural stream serves as the water source for villagers.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,207.120506092906,51.883340114727616,10.547134093940258,141.9314630329609,0.23629190400242805,411.72747407108545,2690
1,1,89,Tune-A-Video/A milkshake is garnished with fresh strawberries and cream.mp4,25,24,"[2,3,4,5,5,6,7,8,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,21]",20,152.77386107482016,47.054553870111704,10.63502486795187,141.96380996145308,0.22324197925627232,352.6592259295285,2690
1,1,90,VideoCrafter/A purple bellflower opens in the sunlight.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,451.9854218233377,66.00455287843943,10.864904150366783,141.9419958256185,0.23069907911121845,671.036294894293,2690
1,1,91,Hotshot-XL/A water skier created splashes on the lake.mp4,25,8,"[1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6]",6,195.88098395615816,64.48318692855537,10.757017880678177,142.0281131286174,0.22583594545722008,413.3836720138788,2690
1,1,92,VideoCrafter/A group of villagers wash clothes by the stream.mp4,25,16,"[2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,10,10,11,12,12,12,13,14,14]",13,538.2428120356053,67.0129309874028,10.726148961111903,142.04944903030992,0.2382979728281498,758.2782730460167,2690
